Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: DapBody001 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - DapBody001 - - DapBody001 - DapBody001 - 
0.0 0.0 0.01 D  4.99999866e-01 -3.66098510e-04 3.142324850674439 180.0419518027220 -5.36503078e-05 -7.32730290e-02 0.146546097209294 8.39647287420644 -0.01610291 -7.32729346 14.65460657755828 839.647107318745 L  1.76783033e-14 -3.60822483e-18 -1.93373095e-16 -2.22257768e-14 L  1.76783033e-14 -3.60822483e-18 -1.93373095e-16 -2.22257768e-14 D -0.0007878569346751152 -500.4387572078072 D .000724454077606997 D -0.0007239266752225045 0.0007244540776069975 -0.0007239266752225045 5.27402384492971e-07 
0.3 -  0.39801166 -0.30263298 3.791692597263913 217.247983034219 -1.27465225 -1.67637527 4.21187483314471 241.3226517765598 -10.59102112   0.72570595 11.66541156190001 668.378848779984 - -1.45348622e-13  8.64588401e-14 3.36967787e-13 2.00770955e-12 - -1.45348622e-13  8.64588401e-14 3.36967787e-13 2.00770955e-12 - 2078.3496698007693 -1948.6188536456325 - .5984298668705 - -0.5984293394689054 0.59842986687057 -0.5984293394689054 5.274016645628876e-07 
0.31 -  0.38473175 -0.3193454  3.83438825974709 219.6942642980209 -1.38168266 -1.66458383 4.3266089745627 247.8964338458722 -10.80300203   1.63969312 11.2761878359548 646.077971996967 - 1.70530257e-14 6.30961949e-15 2.36013875e-13 5.43877832e-13 - 1.70530257e-14 6.30961949e-15 2.36013875e-13 5.43877832e-13 - 2134.8405618345614 -2123.6906383893424 - .631477151176323 - -0.6314766237742279 0.6314771511763233 -0.6314766237742279 5.274020954404435e-07 
0.32 -  0.37037218 -0.33589351 3.878211277219741 222.2051382447316 -1.49045795 -1.6434499  4.43729308461823 254.2381662112114 -10.93870042   2.59309027 10.8553199905469 621.96402072233 -  1.52738266e-13 -1.64163794e-13 -1.37424649e-12 -2.23121788e-12 -  1.52738266e-13 -1.64163794e-13 -1.37424649e-12 -2.23121788e-12 - 2177.569721228769 -2307.923760636818 - .664199550519671 - -0.6641990231163363 0.6641995505196711 -0.6641990231163363 5.274033347824059e-07 
0.33 -  0.35491943 -0.35218205 3.923119559589036 224.7781932896740 -1.60017737 -1.61261497 4.54360854705093 260.3295935055867 -10.990634     3.57856133 10.40241213446180 596.014312060335 - -2.13731255e-14  2.72848411e-14 -1.10503606e-13  1.57569957e-13 - -2.13731255e-14  2.72848411e-14 -1.10503606e-13  1.57569957e-13 - 2204.92255354179 -2500.1007823146974 - .69640866014612 - -0.6964081327437311 0.696408660146127 -0.6964081327437311 5.274023958667939e-07 
0.34 -  0.33836838 -0.36811253 3.96906781480635 227.410834389616 -1.70996886 -1.57180031 4.64523399590270 266.1523028159155 -10.95206773   4.58750008 9.9173137021663 568.220219241393 - -1.00044417e-14  7.24753590e-14 9.42463885e-13 9.53832568e-13 - -1.00044417e-14  7.24753590e-14 9.42463885e-13 9.53832568e-13 - 2215.3908465126283 -2698.742968716098 - .727909753945370 - -0.7279092265435763 0.7279097539453706 -0.7279092265435763 5.274017943479592e-07 
0.35000000000000003 -  0.32072293 -0.38358416 4.01600753397523 230.1002821895224 -1.81889771 -1.52081933 4.74184786929493 271.6878700037019 -10.81723831   5.6100961  9.4001391387562 538.588299486471 -  9.45874490e-14 -2.00941486e-13 -2.40765985e-12 -1.44063961e-12 -  9.45874490e-14 -2.00941486e-13 -2.40765985e-12 -1.44063961e-12 - 2207.6170132348357 -2902.1155555372197 - .758503485161432 - -0.7585029577579853 0.7585034851614325 -0.7585029577579853 5.274034472479983e-07 
0.36 -  0.30199659 -0.39849474 4.063887002936116 232.8435736863086 -1.92597736 -1.45958911 4.83313114636499 276.918016519939 -10.58157606   6.63544337 8.85128473744544 507.1412587241851 - -8.52651283e-15  8.41851033e-14 3.13320925e-13 3.95402822e-13 - -8.52651283e-15  8.41851033e-14 3.13320925e-13 3.95402822e-13 - 2180.439341034911 -3108.241049963078 - .787987824516952 - -0.7879872971146958 0.7879878245169528 -0.7879872971146958 5.274022569778936e-07 
0.37 -  0.28221296 -0.41274186 4.11265134200732 235.6375645058340 -2.03018239 -1.3881407  4.91877023564093 281.8247748967952 -10.24191554   7.65169261 8.27144198142416 473.918716022931 - 2.91038305e-14 4.86579665e-14 8.84938345e-13 3.35830919e-13 - 2.91038305e-14 4.86579665e-14 8.84938345e-13 3.35830919e-13 - 2132.936712042544 -3314.9211160752593 - .816160214291157 - -0.8161596868892256 0.8161602142911578 -0.8161596868892256 5.274019322376589e-07 
0.38 -  0.26140602 -0.42622399 4.1622425752106 238.4789328692350 -2.13046358 -1.30662752 4.99845997675898 286.390660733349 -9.79668602  8.6462468  7.66160677481656 438.9777324858276 -  1.3301360e-14 -2.3044322e-13 -3.53475116e-12 -1.83490556e-13 -  1.3301360e-14 -2.3044322e-13 -3.53475116e-12 -1.83490556e-13 - 2064.4710721510637 -3519.7672853651093 - .842819908167044 - -0.8428193807633936 0.8428199081670448 -0.8428193807633936 5.274036511959679e-07 
0.39 -  0.23962029 -0.43884179 4.2125997298996 241.3641853011987 -2.22576462 -1.21533175 5.07190671159234 290.598848658317 -9.24607203  9.60599711 7.02308400711313 402.393072773409 - 4.95106178e-14 1.80307325e-13 1.75259629e-12 1.35514711e-13 - 4.95106178e-14 1.80307325e-13 1.75259629e-12 1.35514711e-13 - 1974.725801661757 -3720.240364441216 - .867770458283409 - -0.8677699308816217 0.8677704582834097 -0.8677699308816217 5.27401788019688e-07 
