Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: DapBody001 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - DapBody001 - - DapBody001 - DapBody001 - 
0.0 0.0 0.01 D -4.99999866e-01 -3.66098510e-04 .000732197084645953 .041951802721996  5.36503078e-05 -7.32730290e-02 .1465460972092870 .39647287420603  0.01610291 -7.32729346 4.65460657755828 39.647107318745 L -1.77351467e-14 -2.10442774e-16  4.31668590e-17 -4.39115411e-15 L -1.77351467e-14 -2.10442774e-16  4.31668590e-17 -4.39115411e-15 D 0.0007878569345475606 -500.4387572078072 D .000724454077606663 D -0.0007239266752223555 0.0007244540776066635 -0.0007239266752223555 5.274023843080062e-07 
0.3 - -0.39801166 -0.30263298 .650099943674119 7.2479830342195  1.27465225 -1.67637527 .21187483314476 41.3226517765630 10.59102112  0.72570595 1.66541156190001 68.378848779984 - 1.33695721e-13 7.43511919e-14 -2.65345079e-13  1.73713488e-12 - 1.33695721e-13 7.43511919e-14 -2.65345079e-13  1.73713488e-12 - -2078.349669800827 -1948.6188536456514 - .598429866870695 - -0.5984293394689288 0.5984298668706955 -0.5984293394689288 5.274017667034059e-07 
0.31 - -0.38473175 -0.3193454  .692795606157304 9.6942642980211  1.38168266 -1.66458383 .3266089745627 47.896433845869 10.80300203  1.63969312 1.27618783595480 46.077971996967 - 8.58335625e-15 2.52953214e-14 -3.43334250e-13  8.70841177e-13 - 8.58335625e-15 2.52953214e-14 -3.43334250e-13  8.70841177e-13 - -2134.8405618346 -2123.6906383893693 - .631477151176168 - -0.6314766237741918 0.6314771511761689 -0.6314766237741918 5.27401977090669e-07 
0.32 - -0.37037218 -0.33589351 .736618623629943 2.20513824473141  1.49045795 -1.6434499  .43729308461817 54.2381662112079 10.93870042  2.59309027 0.85531999054699 21.964020722335 - -1.43757006e-13 -1.50919277e-13  1.20735422e-12 -1.97201189e-12 - -1.43757006e-13 -1.50919277e-13  1.20735422e-12 -1.97201189e-12 - -2177.569721228734 -2307.923760636797 - .664199550519516 - -0.6641990231163066 0.6641995505195165 -0.6641990231163066 5.274032098823156e-07 
0.33 - -0.35491943 -0.35218205 .781526905999242 4.7781932896739  1.60017737 -1.61261497 .54360854705103 60.3295935055922 10.990634    3.57856133 0.40241213446182 96.014312060336 -  3.97903932e-16 -4.83169060e-15  4.14502210e-13 -2.25099939e-13 -  3.97903932e-16 -4.83169060e-15  4.14502210e-13 -2.25099939e-13 - -2204.9225535417554 -2500.1007823146474 - .696408660146378 - -0.6964081327437935 0.6964086601463789 -0.6964081327437935 5.274025853818642e-07 
0.34 - -0.33836838 -0.36811253 .82747516121656 7.41083438961632  1.70996886 -1.57180031 .645233995902656 66.15230281591 10.95206773  4.58750008 .9173137021663 68.220219241394 - 2.54658516e-14 9.63495950e-14 -1.14664545e-12  1.16756382e-12 - 2.54658516e-14 9.63495950e-14 -1.14664545e-12  1.16756382e-12 - -2215.390846512693 -2698.7429687161557 - .727909753945218 - -0.7279092265435293 0.7279097539452187 -0.7279092265435293 5.274016894318834e-07 
0.35000000000000003 - -0.32072293 -0.38358416 .874414880385434 0.10028218952210  1.81889771 -1.52081933 .74184786929488 71.687870003698 10.81723831  5.6100961  .40013913875625 38.588299486473 - -9.10631570e-14 -1.86616944e-13  2.16027729e-12 -1.29261934e-12 - -9.10631570e-14 -1.86616944e-13  2.16027729e-12 -1.29261934e-12 - -2207.617013234807 -2902.1155555371897 - .758503485161278 - -0.7585029577579535 0.7585034851612786 -0.7585029577579535 5.274033251234655e-07 
0.36 - -0.30199659 -0.39849474 .922294349346323 2.84357368630869  1.92597736 -1.45958911 .8331311463650 76.9180165199444 10.58157606  6.63544337 .85128473744543 07.1412587241844 - 2.44426701e-15 5.47402124e-14 4.88853402e-14 2.31921149e-13 - 2.44426701e-15 5.47402124e-14 4.88853402e-14 2.31921149e-13 - -2180.439341034888 -3108.24104996302 - .78798782451716 - -0.7879872971147545 0.787987824517168 -0.7879872971147545 5.2740241351934e-07 
0.37 - -0.28221296 -0.41274186 .971058688417533 5.6375645058339  2.03018239 -1.3881407  .918770235640903 81.824774896793 10.24191554  7.65169261 .27144198142419 73.9187160229332 - -2.57500687e-14  6.90079105e-14 -1.10981091e-12  4.11546353e-13 - -2.57500687e-14  6.90079105e-14 -1.10981091e-12  4.11546353e-13 - -2132.9367120425904 -3314.921116075323 - .816160214291033 - -0.8161596868891843 0.8161602142910331 -0.8161596868891843 5.274018488599097e-07 
0.38 - -0.26140602 -0.42622399 .020649921620882 8.4789328692348  2.13046358 -1.30662752 .99845997675897 86.3906607333485 9.79668602 8.6462468  .66160677481661 38.977732485830 - -1.40971679e-14 -2.28283170e-13  3.43197826e-12 -1.76669346e-13 - -1.40971679e-14 -2.28283170e-13  3.43197826e-12 -1.76669346e-13 - -2064.471072151049 -3519.767285365076 - .842819908166993 - -0.8428193807633869 0.8428199081669939 -0.8428193807633869 5.274036070090915e-07 
0.39 - -0.23962029 -0.43884179 .071007076309826 1.36418530119874  2.22576462 -1.21533175 .07190671159237 90.598848658319 9.24607203 9.60599711 .02308400711313 02.3930727734091 - -4.73789896e-14  1.69904979e-13 -1.60116542e-12  1.47110768e-13 - -4.73789896e-14  1.69904979e-13 -1.60116542e-12  1.47110768e-13 - -1974.7258016617618 -3720.24036444119 - .867770458283485 - -0.867769930881642 0.8677704582834854 -0.867769930881642 5.274018434198169e-07 
0.4 - -0.21691081 -0.45049939 .12206631365442 4.2896641062011  2.31504039 -1.1146681  .13883137570652 94.4333494573907  8.59213538 10.51759452 .357486982361816 64.2571723986937 - -1.71667125e-14 -5.29780664e-14 4.94765118e-13 2.24872565e-13 - -1.71667125e-14 -5.29780664e-14 4.94765118e-13 2.24872565e-13 - -1863.7381017608004 -3913.6979989285096 - .890822302928580 - -0.8908217755261431 0.8908223029285809 -0.8908217755261431 5.274024378332243e-07 
0.41000000000000003 - -0.19334295 -0.46110574 .173761089920902 7.2515566091432  2.39727608 -1.00518471 .198972556876670 97.879185313371  7.83889007 11.36774998 .66673135781012 24.679790436958 - -7.44364570e-14  1.09196208e-13 -1.00408215e-12 -1.82808435e-13 - -7.44364570e-14  1.09196208e-13 -1.00408215e-12 -1.82808435e-13 - -1731.9235708910287 -4097.4494154710355 - .911795401204439 - -0.9117948738023806 0.9117954012044395 -0.9117948738023806 5.27402058914106e-07 
0.42 - -0.16899198 -0.47057593 .226022347939466 0.2459061256511  2.47150691 -0.88756101 .25208946458518 00.922559945855  6.99232344 12.14355414 .95302337396210 83.7873351576756 -  4.79474238e-14 -1.09082521e-13 1.90448191e-12 1.34139100e-12 -  4.79474238e-14 -1.09082521e-13 1.90448191e-12 1.34139100e-12 - -1580.09131366945 -4268.815928109259 - .930521855563336 - -0.9305213281604195 0.9305218555633362 -0.9305213281604195 5.274029166724148e-07 
0.43 - -0.14394249 -0.4788325  .27877873758203 3.2686245945179  2.53683768 -0.76260225 .2979647529412 03.5510203526046  6.06035864 12.83280596 .2188423152709 41.7218590962249 -  1.98667749e-14 -5.44559953e-14 7.57154339e-13 8.29231794e-13 -  1.98667749e-14 -5.44559953e-14 7.57154339e-13 8.29231794e-13 - -1409.448204843662 -4425.195390214851 - .946848459072307 - -0.9468479316697918 0.9468484590723074 -0.9468479316697918 5.274025156598583e-07 
0.44 - -0.1182876  -0.48580659 .331956863497501 6.3155067718895  2.59246176 -0.63123078 .33640713975740 05.753606871578  5.0527557  13.42433815 .46691731220352 98.6397299101011 -  3.02122771e-14 -4.73505679e-14 7.31688488e-13 1.08389031e-12 -  3.02122771e-14 -4.73505679e-14 7.31688488e-13 1.08389031e-12 - -1221.5913160875912 -4564.128428744647 - .960639102698544 - -0.9606385752960331 0.9606391026985448 -0.9606385752960331 5.274025116630554e-07 
0.45 - -0.09212796 -0.49143915 .385481557786235 9.3822458543619  2.63767863 -0.49447415 .36725376647808 07.5209883948890  3.98095162 13.90832677 .70019877439575 54.709993619274 - -5.21538368e-14  1.51203494e-14 -1.79170456e-13 -1.34718903e-14 - -5.21538368e-14  1.51203494e-14 -1.79170456e-13 -1.34718903e-14 - -1018.4879897362694 -4683.364043321626 - .971776978419089 - -0.9717764510168341 0.9717769784190894 -0.9717764510168341 5.27402255312559e-07 
