Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.0 0.0 0.01 L -4.99999866e-01 -3.66410509e-04 .000732821083957989 .0419875552489949  5.36920067e-05 -7.32675386e-02 .1465351166168958 .3958437326054  0.01610547 -7.32674442 4.65350851416631 39.584192920747 L  5.68434189e-17 -2.89379631e-16  1.31929190e-16 -1.49213975e-14 L  5.68434189e-17 -2.89379631e-16  1.31929190e-16 -1.49213975e-14 L -0.0008593827561526265 -2002.1977012729628 L .002897599178703728 L -0.002898174504578058 0.0028975991787037287 -0.002898174504578058 -5.753258743293119e-07 
0.32 - -0.37038984 -0.33587404 .736566044122897 2.20212566088880  1.49027174 -1.64341822 .43699596841490 54.221142706735 10.93776079  2.59173908 0.8550241907714 21.947072643615 - -1.37902134e-13 -1.72576620e-13  1.47338142e-12 -2.37855602e-12 - -1.37902134e-13 -1.72576620e-13  1.47338142e-12 -2.37855602e-12 - -8709.458065106017 -9230.72644465333 - .65664148128666 - -2.656642056608442 2.656641481286667 -2.656642056608442 -5.753217751092166e-07 
0.33 - -0.354939   -0.35216233 .781471342016507 4.77500970797035  1.59998224 -1.61259753 .54330891785664 60.3124260173351 10.98979389  3.57706491 0.40220617341449 96.002511361580 - 5.74118530e-14 5.32054401e-14 -1.63026925e-13  4.98175723e-13 - 5.74118530e-14 5.32054401e-14 -1.63026925e-13  4.98175723e-13 - -8818.93260771978 -9999.313686477912 - .78547596745396 - -2.785476542780468 2.785475967453961 -2.785476542780468 -5.753265073238367e-07 
0.34 - -0.33838994 -0.36809272 .827416592202643 7.4074786323086  1.70976592 -1.57179853 .64493277671723 66.1350442278797 10.9513485  4.5858662 .9172024487327 68.213844889191 - 1.18234311e-14 4.37694325e-14 -7.08951120e-13  7.13498594e-13 - 1.18234311e-14 4.37694325e-14 -7.08951120e-13  7.13498594e-13 - -8860.886024294505 -10793.76533681465 - .911479573417256 - -2.911480148744999 2.9114795734172563 -2.911480148744999 -5.753277427800185e-07 
0.35000000000000003 - -0.32074655 -0.3835644  .874353295252592 0.09675362132950  1.81868827 -1.52083453 .74154603006174 71.670575889548 10.81666105  5.60833583 .40012709905742 38.587609662544 - -7.79323273e-14 -2.12935447e-13  2.61411515e-12 -1.56160240e-12 - -7.79323273e-14 -2.12935447e-13  2.61411515e-12 -1.56160240e-12 - -8829.88815193368 -11607.14485651119 - .033855020652896 - -3.033855595974093 3.0338550206528967 -3.033855595974093 -5.753211964609761e-07 
0.36 - -0.30202233 -0.39847523 .92222974692443 2.83987224018796  1.92576294 -1.45962249 .832829699929 76.900744911447 10.58116103  6.63357114 .85137597205472 07.1464860822422 - 3.47313289e-14 1.20735422e-13 -8.23774826e-13  6.26414476e-13 - 3.47313289e-14 1.20735422e-13 -8.23774826e-13  6.26414476e-13 - -8721.291925659598 -12431.544925444665 - .151794291801710 - -3.1517948671289884 3.1517942918017106 -3.1517948671289884 -5.753272778186158e-07 
0.37 - -0.28224086 -0.41272278 .970991077859555 5.6336907062112  2.02996472 -1.38819329 .91847023288739 81.8075860051748 10.24168164  7.64972621 .27164002396673 73.930063024785 - -1.65982783e-14  9.32232069e-15 -4.76575224e-13  2.02817318e-13 - -1.65982783e-14  9.32232069e-15 -4.76575224e-13  2.02817318e-13 - -8531.41222043026 -13258.174917431164 - .264487244321698 - -3.2644878196487626 3.2644872443216983 -3.2644878196487626 -5.753270642117059e-07 
0.38 - -0.26143611 -0.42620554 .020579322755505 8.47488785221034  2.13024454 -1.30670016 .99816250094497 86.373616624699 9.79665014 8.64420725 .66191455395907 38.9953669317157 -  6.93489710e-15 -2.25895747e-13  3.58659236e-12 -1.76441972e-13 -  6.93489710e-15 -2.25895747e-13  3.58659236e-12 -1.76441972e-13 - -8257.695698521544 -14077.483664619 - .37113096721174 - -3.3711315425324035 3.371130967211742 -3.3711315425324035 -5.753206613334783e-07 
0.39 - -0.23965257 -0.43882416 .070933519933730 1.3599708312921  2.22554628 -1.21542505 .07161287193266 90.5820128859644 9.24624849 9.60390843 .02350377403520 02.4171236464224 - -3.64082098e-14  2.00657269e-13 -2.18824425e-12  1.05501385e-13 - -3.64082098e-14  2.00657269e-13 -2.18824425e-12  1.05501385e-13 - -7898.874278378406 -14879.317001911999 - .47093972669010 - -3.4709403020190424 3.470939726690107 -3.4709403020190424 -5.75328935159547e-07 
0.4 - -0.21694526 -0.4504828  .121989841756939 4.2852825892237  2.31482492 -1.11478241 .13854230026644 94.416786654713  8.59253535 10.51548339 .35802024582569 64.287726144542 -  1.91846539e-14 -1.02318154e-13 1.33513822e-12 4.31327862e-13 -  1.91846539e-14 -1.02318154e-13 1.33513822e-12 4.31327862e-13 - -7455.09468404309 -15653.107930432889 - .56315531459563 - -3.563155889920127 3.563155314595631 -3.563155889920127 -5.753244960438053e-07 
0.41000000000000003 - -0.19337953 -0.4610904  .173681755834267 7.2470111008075  2.39706576 -1.00532013 .19868938486139 97.862960752020  7.83952107 11.36564525 .667378828892239 24.716887797320 - -7.12248038e-14  1.37504230e-13 -1.53340807e-12 -3.96539690e-13 - -7.12248038e-14  1.37504230e-13 -1.53340807e-12 -3.96539690e-13 - -6928.016773247119 -16388.095491375534 - .64705758494456 - -3.6470581602724685 3.647057584944563 -3.6470581602724685 -5.753279057607585e-07 
0.42 - -0.16903063 -0.47056205 .225940216409754 0.241200335633  2.47130407 -0.88771732 .25181333813566 00.9067390656857  6.99318889 12.14148626 .95378492236166 83.8309686668655 -  5.83497695e-14 -9.68043423e-14 1.80807547e-12 1.28648026e-12 -  5.83497695e-14 -9.68043423e-14 1.80807547e-12 1.28648026e-12 - -6320.874015762929 -17073.566699617073 - .7219749423885 - -3.721975517712353 3.72197494238854 -3.721975517712353 -5.753238130346006e-07 
0.43 - -0.14398312 -0.47882028 .278693884755734 3.2637628856912  2.53664467 -0.76277893 .29769680855559 03.535668270161  6.06145753 12.83080635 .21971693890172 41.7719713389316 -  5.24948973e-14 -6.97468749e-14 1.06365405e-12 1.09628218e-12 -  5.24948973e-14 -6.97468749e-14 1.06365405e-12 1.09628218e-12 - -5638.490611930365 -17699.114266487122 - .787294529975792 - -3.7872951053007387 3.7872945299757923 -3.7872951053007387 -5.753249463502641e-07 
0.44 - -0.1183301  -0.48579624 .33186937682122 6.3104941545750  2.59228088 -0.63142697 .33614849948184 05.738787875376  5.0540824  13.42243843 .46790312145810 98.6962126197937 -  5.03348474e-14 -4.92264007e-14 8.03538569e-13 1.17006493e-12 -  5.03348474e-14 -4.92264007e-14 8.03538569e-13 1.17006493e-12 - -4887.251281339397 -18254.901463405844 - .842471857562882 - -3.842472432888141 3.8424718575628827 -3.842472432888141 -5.753252585449786e-07 
0.45 - -0.0921722  -0.49143086 .385391535817745 9.3770879755040  2.63751212 -0.49468871 .36700552901839 07.506765436131  3.98249578 13.90655799 .701292992102455 54.7726876757367 - -4.79616347e-14  2.23963070e-14 -3.19232640e-13 -2.42096121e-13 - -4.79616347e-14  2.23963070e-14 -3.19232640e-13 -2.42096121e-13 - -4075.0216556610726 -18731.92446094283 - .887039614087419 - -3.8870401894139848 3.8870396140874193 -3.8870401894139848 -5.753265654995232e-07 
0.46 - -0.06561648 -0.49567578 .439183726892775 2.4591534948645  2.6717596  -0.35368173 .39013547939159 08.8320139728633  2.85958883 14.27496414 .923023900744356 10.1811534154361 -  2.39168685e-14 -1.36992639e-14 1.35969458e-13 7.05313141e-13 -  2.39168685e-14 -1.36992639e-14 1.35969458e-13 7.05313141e-13 - -3211.0193845877843 -19122.261921559955 - .92061541985228 - -3.9206159951783937 3.920615419852288 -3.9206159951783937 -5.75326105867191e-07 
0.47000000000000003 - -0.03877512 -0.49849422 .493168150549860 5.552233129861  2.69457966 -0.20959649 .40543808990202 09.7087889706434  1.69944138 14.52132014 .136383311093406 5.1099676347542 -  8.88888962e-15 -4.03588274e-15 -2.95585778e-14  4.72965667e-13 -  8.88888962e-15 -4.03588274e-15 -2.95585778e-14  4.72965667e-13 - -2305.638387397933 -19419.30160506767 - .942908297229811 - -3.9429088725561092 3.9429082972298115 -3.9429088725561092 -5.753262977137297e-07 
0.48 - -0.01176399 -0.49986159 .54726617105157 8.6518213846223  2.70567408 -0.06367668 .41284655465737 10.1332627337964  0.51700821 14.64134279 .3447676135734451 9.75372917055568 - -9.72910641e-15  6.82121026e-16 -1.25055521e-13  9.64632818e-14 - -9.72910641e-15  6.82121026e-16 -1.25055521e-13  9.64632818e-14 - -1370.2310104202381 -19617.934302756083 - .953723670295595 - -3.9537242456220087 3.9537236702955956 -3.9537242456220087 -5.753264131769242e-07 
0.49 -  0.01529878 -0.49976589 .60139865569356 1.7533842891649 2.70489713 0.082802   .41232839484339 10.103574363341 -0.67222747 14.63293217 0.448361617867743 25.68922839947912 - -8.03801470e-15  2.04636308e-15 -1.41426426e-13  1.57356794e-13 - -8.03801470e-15  2.04636308e-15 -1.41426426e-13  1.57356794e-13 - -416.85502772314743 -19714.706547428195 - .952966744103785 - -3.9529673194302104 3.9529667441037852 -3.9529673194302104 -5.753264251673329e-07 
0.5 -  0.0422944  -0.49820797 .655486320584051 4.8523792111077 2.69225903 0.22855409 .40388588497032 09.619854179117 -1.85262041 14.49623571 1.239522912798700 71.019431513127 - 3.36086714e-15 6.93489710e-15 -2.27373675e-13  4.25814051e-13 - 3.36086714e-15 6.93489710e-15 -2.27373675e-13  4.25814051e-13 - 542.0057035928469 -19707.925204917403 - .940644161418318 - -3.9406447367448396 3.9406441614183185 -3.9406447367448396 -5.753265210906022e-07 
